IDs,S,E,labels
9_47951,0.91892,4.75267,0
9_47952,0.91892,4.75267,0
9_47953,1.0163,11.2298,0
9_47954,1.0163,11.2298,0
9_47955,0.91892,4.75267,0
9_47956,0.91892,4.75267,0
9_47957,0.91892,4.75267,0
9_47958,0.91892,4.75267,0
9_47959,1.0522,4.02026,0
9_47960,1.0163,11.2298,0
9_47961,0.91892,4.75267,0
9_47962,0.91892,4.75267,0
9_47963,1.0163,11.2298,0
9_47964,1.0163,11.2298,0
9_47965,1.1683,6.85325,0
9_47966,0.91892,4.75267,0
9_47967,1.0163,11.2298,0
9_47968,1.0487,2.88969,0
9_47969,1.055,5.01087,0
9_47970,0.78247,4.90133,0
9_47971,0.97535,8.48816,0
9_47972,1.0132,11.0242,0
9_47973,0.93498,3.00998,0
9_47974,0.9409,3.28861,0
9_47975,1.0526,4.08926,0
9_47976,1.0487,2.77278,0
9_47977,0.71766,6.94339,0
9_47978,0.81686,8.64412,0
9_47979,1.1265,2.34537,0
9_47980,1.0156,11.2265,0
9_47981,0.94696,3.49428,0
9_47982,1.0162,11.2723,0
9_47983,0.93883,3.80027,0
9_47984,0.83423,12.2646,0
9_47985,0.83357,11.1108,0
9_47986,0.70211,6.65922,0
9_47987,0.70211,6.65922,0
9_47988,1.083,2.75811,0
9_47989,1.1169,4.69623,0
9_47990,1.0077,4.97483,0
9_47991,1.1559,8.33913,0
9_47992,0.80605,7.74224,0
9_47993,1.0175,11.4211,0
9_47994,1.0175,11.4211,0
9_47995,0.83561,11.2577,0
9_47996,1.1229,4.29024,0
9_47997,1.1253,4.37203,0
9_47998,1.0577,5.16036,0
9_47999,0.95143,2.18075,0
9_48000,0.95131,2.20014,0
9_48001,0.76308,19.9914,0
9_48002,0.76308,19.9914,0
9_48003,1.0214,5.0748,0
9_48004,0.91878,4.60753,0
9_48005,0.76506,20.0943,0
9_48006,0.76553,20.1439,0
9_48007,0.81345,10.2377,0
9_48008,0.76444,20.1347,0
9_48009,0.76444,20.1347,0
9_48010,1.1274,4.49582,0
9_48011,1.1274,4.49582,0
9_48012,0.94902,7.11138,0
9_48013,0.76808,20.8634,0
9_48014,1.129,4.55288,0
9_48015,1.129,4.55288,0
9_48016,1.0383,4.02505,0
9_48017,0.9744,9.51035,0
9_48018,1.0376,4.46228,0
9_48019,0.88761,3.54819,0
9_48020,0.83735,7.8321,0
9_48021,1.1074,1.86652,0
9_48022,0.87986,3.60167,0
9_48023,0.77008,21.0924,0
9_48024,0.84718,9.02391,0
9_48025,0.83898,7.86404,0
9_48026,0.88786,3.72462,0
9_48027,1.1918,7.90909,0
9_48028,0.88973,3.49329,0
9_48029,0.83474,11.3249,0
9_48030,0.97192,6.95386,0
9_48031,0.88474,3.85549,0
9_48032,0.88508,3.87498,0
9_48033,1.1112,6.45782,0
9_48034,1.0903,2.94495,0
9_48035,1.0804,2.79263,0
9_48036,1.1683,9.88179,0
9_48037,1.1691,9.95702,0
9_48038,0.7696,21.2108,0
9_48039,0.7696,21.2108,0
9_48040,0.95438,6.73574,0
9_48041,1.0708,2.52334,0
9_48042,1.1166,6.70162,0
9_48043,0.76528,20.5558,0
9_48044,0.76382,20.6895,0
9_48045,0.78183,4.76887,0
9_48046,0.89065,3.69703,0
9_48047,0.84523,5.51629,0
9_48048,1.0455,1.43957,0
9_48049,1.0455,1.43957,0
9_48050,1.0545,2.75678,0
9_48051,0.83423,13.3559,0
9_48052,1.1714,10.1886,0
9_48053,1.1714,10.1886,0
9_48054,1.1229,6.89754,0
9_48055,1.1714,10.1886,0
9_48056,0.80355,8.07692,0
9_48057,0.83917,11.6577,0
9_48058,0.83917,11.6577,0
9_48059,1.1707,8.23959,0
9_48060,1.1473,6.574,0
9_48061,1.0641,2.82877,0
9_48062,0.78666,7.37367,0
9_48063,1.1305,4.83301,0
9_48064,0.86953,4.10955,0
9_48065,1.158,6.3096,0
9_48066,0.93936,4.84103,0
9_48067,0.76272,20.2584,0
9_48068,0.76272,20.2584,0
9_48069,0.76272,20.2584,0
9_48070,0.76272,20.2584,0
9_48071,0.9521,3.62794,0
9_48072,0.99489,5.11625,0
9_48073,1.0081,5.17026,0
9_48074,0.83763,11.6127,0
9_48075,0.88687,3.8579,0
9_48076,0.88741,3.88569,0
9_48077,0.83879,11.6882,0
9_48078,0.76913,21.2176,0
9_48079,0.76913,21.2176,0
9_48080,1.1028,4.47832,0
9_48081,0.86218,7.95668,0
9_48082,0.86218,7.95668,0
9_48083,0.87399,4.74253,0
9_48084,1.0428,4.04793,0
9_48085,0.9385,3.61952,0
9_48086,1.1758,6.67853,0
9_48087,1.0575,2.18337,0
9_48088,1.1632,6.54805,0
9_48089,1.1214,4.47673,0
9_48090,1.0454,2.93816,0
9_48091,1.06,2.90624,0
9_48092,1.1362,2.71651,0
9_48093,1.1362,2.71651,0
9_48094,0.82197,12.1604,0
9_48095,1.1368,7.57239,0
9_48096,0.83597,11.1037,0
9_48097,0.82262,7.4439,0
9_48098,0.80392,9.4824,0
9_48099,1.1675,8.3062,0
9_48100,1.0875,2.97089,0
9_48101,0.86743,5.24611,0
9_48102,1.0022,2.29927,0
9_48103,1.0601,2.25579,0
9_48104,1.179,6.82298,0
9_48105,1.179,6.82298,0
9_48106,0.7823,4.92009,0
9_48107,1.0721,0.857218,0
9_48108,1.047,0.933147,0
9_48109,0.85083,9.2087,0
9_48110,0.76556,21.1669,0
9_48111,1.1215,6.30648,0
9_48112,1.0679,2.30257,0
9_48113,1.0588,1.34179,0
9_48114,0.9671,6.88254,0
9_48115,0.93878,4.92046,0
9_48116,0.94128,3.70319,0
9_48117,0.97761,8.82053,0
9_48118,1.1016,1.81248,0
9_48119,0.7224,5.55156,0
9_48120,0.94224,3.73303,0
9_48121,0.7664,21.4073,0
9_48122,0.95646,3.26635,0
9_48123,0.76672,21.6549,0
9_48124,0.76764,21.5699,0
9_48125,0.76825,21.6254,0
9_48126,0.76844,21.7723,0
9_48127,0.80133,3.9333,0
9_48128,1.1703,6.12962,0
9_48129,1.0707,5.42607,0
9_48130,1.0746,1.36739,0
9_48131,1.1413,7.08642,0
9_48132,1.1682,7.53823,0
9_48133,1.1682,7.53823,0
9_48134,0.76316,21.2333,0
9_48135,1.1394,7.5488,0
9_48136,1.1662,7.9088,0
9_48137,0.90614,3.97371,0
9_48138,0.77003,22.0454,0
9_48139,0.83756,12.292,0
9_48140,1.057,2.33594,0
9_48141,1.0918,2.05946,0
9_48142,1.0488,2.05967,0
9_48143,0.89568,6.13594,0
9_48144,1.1632,8.68316,0
9_48145,0.76236,21.4697,0
9_48146,1.0578,4.28027,0
9_48147,1.1086,6.46858,0
9_48148,1.1488,2.93081,0
9_48149,0.76294,21.4212,0
9_48150,0.82948,9.98801,0
9_48151,1.0344,4.83437,0
9_48152,1.0069,1.1853,0
9_48153,0.9843,5.6862,0
9_48154,1.0691,2.27447,0
9_48155,0.76206,21.461,0
9_48156,1.0698,2.28389,0
9_48157,0.76185,21.4282,0
9_48158,1.0401,3.18048,0
9_48159,1.1077,1.9716,0
9_48160,1.0949,4.70093,0
9_48161,1.0547,1.09738,0
9_48162,1.0159,2.36636,0
9_48163,1.064,3.50958,0
9_48164,1.013,2.64839,0
9_48165,1.0282,1.04348,0
9_48166,1.1281,4.55394,0
9_48167,0.82807,7.64648,0
9_48168,1.0719,1.60985,0
9_48169,0.82626,13.8099,0
9_48170,1.0754,5.75949,0
9_48171,1.0754,5.75949,0
9_48172,0.76709,21.9743,0
9_48173,0.83349,11.0687,0
9_48174,1.1331,7.10399,0
9_48175,1.1331,7.10399,0
9_48176,1.1331,7.10399,0
9_48177,1.1331,7.10399,0
9_48178,1.1291,5.64207,0
9_48179,0.77987,4.98378,0
9_48180,1.1368,7.198,0
9_48181,0.97594,7.20991,0
9_48182,0.83177,10.133,0
9_48183,1.1562,3.11383,0
9_48184,1.1231,5.06345,0
9_48185,0.76792,22.0938,0
9_48186,0.83812,14.4888,0
9_48187,0.83812,14.4888,0
9_48188,0.7623,20.8523,0
9_48189,0.9536,6.31507,0
9_48190,0.92575,2.97904,0
9_48191,1.0488,1.8336,0
9_48192,0.85775,8.2918,0
9_48193,0.85775,8.2918,0
9_48194,1.0064,5.4811,0
9_48195,0.76649,22.3377,0
9_48196,1.0677,2.43022,0
9_48197,0.83591,11.3169,0
9_48198,1.0621,2.92208,0
9_48199,1.0701,2.4986,0
9_48200,0.76757,22.4928,0
9_48201,1.0796,5.80204,0
9_48202,1.17,5.84738,0
9_48203,1.0509,4.17038,0
9_48204,0.85047,9.74079,0
9_48205,0.99998,5.46869,0
9_48206,1.0797,5.8555,0
9_48207,0.76619,22.4602,0
9_48208,0.94751,5.4535,0
9_48209,1.1011,6.49652,0
9_48210,0.76643,22.5734,0
9_48211,0.76614,22.5423,0
9_48212,0.93986,3.71684,0
9_48213,0.83133,10.8407,0
9_48214,0.76659,21.6654,0
9_48215,0.76659,21.6654,0
9_48216,0.8069,3.83661,0
9_48217,1.0759,2.99021,0
9_48218,0.94234,3.76719,0
9_48219,0.82848,14.5773,0
9_48220,1.1379,7.36667,0
9_48221,1.1744,6.88188,0
9_48222,0.83775,11.7303,0
9_48223,0.83293,10.919,0
9_48224,0.82362,11.0327,0
9_48225,1.1455,7.45027,0
9_48226,0.76248,21.6317,0
9_48227,1.0543,5.08784,0
9_48228,0.83061,3.93063,0
9_48229,1.0041,5.58633,0
9_48230,0.82245,10.3299,0
9_48231,1.0617,3.10595,0
9_48232,1.0685,2.12023,0
9_48233,0.85582,3.63693,0
9_48234,0.8365,12.7257,0
9_48235,0.97841,8.93185,0
9_48236,0.76088,21.7527,0
9_48237,0.98398,10.4944,0
9_48238,0.82773,13.9386,0
9_48239,0.85982,10.1494,0
9_48240,1.0675,2.51171,0
9_48241,1.1836,7.20835,0
9_48242,0.76332,21.9884,0
9_48243,0.95362,6.61308,0
9_48244,0.9372,3.84292,0
9_48245,0.92882,3.10048,0
9_48246,0.76429,22.0308,0
9_48247,0.84021,5.19526,0
9_48248,0.76557,22.2,0
9_48249,0.83257,14.9593,0
9_48250,1.0572,2.06999,0
9_48251,1.0111,2.7951,0
9_48252,1.0255,2.45479,0
9_48253,1.0401,3.6749,0
9_48254,0.93966,3.90606,0
9_48255,0.86138,10.3159,0
9_48256,0.86138,10.3159,0
9_48257,1.1351,5.12896,0
9_48258,1.1324,7.20399,0
9_48259,0.95934,3.77134,0
9_48260,0.94049,3.92809,0
9_48261,1.1598,6.32812,0
9_48262,0.76142,22.2525,0
9_48263,0.76504,22.5476,0
9_48264,0.76504,22.5476,0
9_48265,0.96418,6.97501,0
9_48266,0.77689,5.06719,0
9_48267,0.80664,8.69767,0
9_48268,1.1547,6.39842,0
9_48269,1.0474,3.06439,0
9_48270,1.1869,10.2504,0
9_48271,0.88139,7.62149,0
9_48272,0.82713,7.20465,0
9_48273,0.70953,6.24236,0
9_48274,1.0443,0.299862,0
9_48275,0.91096,2.23433,0
9_48276,0.70953,6.24236,0
9_48277,0.70953,6.24236,0
9_48278,0.82713,7.20465,0
9_48279,0.76458,22.8169,0
9_48280,0.88139,7.62149,0
9_48281,0.9632,6.97356,0
9_48282,0.9632,6.97356,0
9_48283,1.1656,8.16179,0
9_48284,0.88139,7.62149,0
9_48285,0.88139,7.62149,0
9_48286,0.76458,22.8169,0
9_48287,1.0963,4.02193,0
9_48288,0.76458,22.8169,0
9_48289,0.76458,22.8169,0
9_48290,0.84009,11.6587,0
9_48291,0.95541,6.00859,0
9_48292,1.1592,7.85122,0
9_48293,1.1762,8.01382,0
9_48294,1.188,10.3507,0
9_48295,1.1606,6.68224,0
9_48296,0.76219,22.5895,0
9_48297,0.89079,6.47012,0
9_48298,1.1765,7.09757,0
9_48299,1.0475,3.74663,0
9_48300,1.0866,1.06661,0
9_48301,1.1263,2.54591,0
9_48302,1.1263,2.54591,0
9_48303,1.1422,6.7968,0
9_48304,1.1779,7.16674,0
9_48305,1.1779,7.16674,0
9_48306,0.76152,22.5504,0
9_48307,1.1631,6.95029,0
9_48308,0.76217,22.7261,0
9_48309,1.0236,2.83817,0
9_48310,0.77562,5.19497,0
9_48311,0.76504,23.0407,0
9_48312,0.76504,23.0407,0
9_48313,1.0731,2.65646,0
9_48314,1.1914,10.6625,0
9_48315,1.1914,10.6625,0
9_48316,1.1914,10.6625,0
9_48317,1.1667,7.11707,0
9_48318,0.76479,23.127,0
9_48319,0.76479,23.127,0
9_48320,0.76479,23.127,0
9_48321,1.0801,5.04127,0
9_48322,0.83161,7.17634,0
9_48323,0.83036,7.32187,0
9_48324,1.1653,6.40525,0
9_48325,0.85457,6.07395,0
9_48326,0.85614,7.88623,0
9_48327,0.84377,9.73293,0
9_48328,1.1523,6.39527,0
9_48329,0.81175,9.73177,0
9_48330,1.0999,1.97112,0
9_48331,0.89208,4.58807,0
9_48332,1.021,1.29381,0
9_48333,1.0634,3.71438,0
9_48334,0.81438,9.24974,0
9_48335,1.0727,3.73788,0
9_48336,0.83503,12.8945,0
9_48337,1.0611,2.11474,0
9_48338,0.81967,10.1191,0
9_48339,0.89689,6.62736,0
9_48340,0.81179,9.87034,0
9_48341,0.97674,6.59541,0
9_48342,0.83584,7.68898,0
9_48343,0.83615,7.72701,0
9_48344,0.71323,7.01922,0
9_48345,0.86024,8.06727,0
9_48346,0.86024,8.06727,0
9_48347,1.1375,5.52461,0
9_48348,0.84578,6.09131,0
9_48349,1.1583,7.09697,0
9_48350,0.84344,7.78085,0
9_48351,0.97881,10.5484,0
9_48352,1.1873,7.56419,0
9_48353,1.1873,7.56419,0
9_48354,1.0844,1.79592,0
9_48355,0.92429,6.02014,0
9_48356,0.98678,11.0016,0
9_48357,1.0762,4.27439,0
9_48358,0.84659,12.474,0
9_48359,0.95263,3.83372,0
9_48360,1.1876,7.36512,0
9_48361,0.77879,5.07375,0
9_48362,0.80698,8.97695,0
9_48363,1.1776,8.47651,0
9_48364,1.1621,8.25571,0
9_48365,1.1044,5.97108,0
9_48366,1.0192,2.93969,0
9_48367,1.0251,2.21066,0
9_48368,1.1895,7.4566,0
9_48369,1.1895,7.4566,0
9_48370,0.84055,9.71752,0
9_48371,0.99024,11.1072,0
9_48372,0.98056,6.18924,0
9_48373,0.83198,4.90008,0
9_48374,0.81262,8.27549,0
9_48375,0.97534,1.88604,0
9_48376,0.94045,2.38065,0
9_48377,1.0701,0.920819,0
9_48378,1.0497,4.27175,0
9_48379,0.95432,1.22792,0
9_48380,0.83375,5.37737,0
9_48381,0.98277,6.21576,0
9_48382,0.98277,6.21576,0
9_48383,1.0801,2.71612,0
9_48384,0.85215,5.95538,0
9_48385,1.1208,2.55202,0
9_48386,1.0664,4.56383,0
9_48387,0.97579,6.76858,0
9_48388,1.1355,2.28792,0
9_48389,1.0476,1.01206,0
9_48390,0.93748,5.89283,0
9_48391,0.96418,6.99357,0
9_48392,0.84567,12.6722,0
9_48393,1.1173,4.69739,0
9_48394,1.1045,4.1975,0
9_48395,1.125,2.66466,0
9_48396,0.93677,6.11115,0
9_48397,0.93892,2.4971,0
9_48398,0.95297,3.82812,0
9_48399,1.022,2.99628,0
9_48400,1.0934,2.76682,0
9_48401,0.98924,11.2387,0
9_48402,1.0737,4.85271,0
9_48403,0.71142,6.70585,0
9_48404,1.0691,2.34935,0
9_48405,1.0437,1.03451,0
9_48406,1.0815,3.02417,0
9_48407,0.99411,2.92225,0
9_48408,1.1905,7.26969,0
9_48409,1.1905,7.26969,0
9_48410,0.98593,10.9984,0
9_48411,0.831,11.3278,0
9_48412,1.0837,2.38884,0
9_48413,0.94485,6.00409,0
9_48414,0.7786,4.9502,0
9_48415,0.88093,3.51995,0
9_48416,0.88093,3.51995,0
9_48417,0.8059,10.4325,0
9_48418,0.80207,10.289,0
9_48419,0.85471,7.776,0
9_48420,1.078,2.77627,0
9_48421,1.0863,2.82566,0
9_48422,1.1597,6.67517,0
9_48423,0.82027,9.48349,0
9_48424,0.88748,2.68468,0
9_48425,0.77546,5.18126,0
9_48426,0.97627,1.94644,0
9_48427,0.86044,5.633,0
9_48428,0.80222,10.1117,0
9_48429,0.85038,9.9621,0
9_48430,1.045,1.16665,0
9_48431,0.83163,11.2863,0
9_48432,1.0698,1.8257,0
9_48433,0.93424,3.67397,0
9_48434,0.9346,3.56225,0
9_48435,1.1801,8.47974,0
9_48436,1.0012,2.44433,0
9_48437,0.71741,5.85191,0
9_48438,1.1131,5.14487,0
9_48439,0.85081,8.24497,0
9_48440,0.98303,11.1642,0
9_48441,1.1078,2.46134,0
9_48442,0.93535,6.93147,0
9_48443,0.94342,3.13024,0
9_48444,1.0641,3.92423,0
9_48445,0.71425,6.00627,0
9_48446,0.93967,7.32721,0
9_48447,0.80472,9.50347,0
9_48448,1.1172,1.49959,0
9_48449,0.78767,4.46798,0
9_48450,1.1195,1.54179,0
9_48451,1.0459,2.38236,0
9_48452,0.78165,4.83501,0
9_48453,1.0503,1.138,0
9_48454,0.84975,6.12603,0
9_48455,0.94659,3.22969,0
9_48456,0.81106,9.70103,0
9_48457,0.96239,3.04716,0
9_48458,1.0872,4.92368,0
9_48459,1.1848,8.64139,0
9_48460,0.9924,2.47484,0
9_48461,0.84139,12.3531,0
9_48462,0.86547,8.17263,0
9_48463,0.83487,11.6417,0
9_48464,0.81782,8.91514,0
9_48465,0.85504,8.44461,0
9_48466,0.85504,8.44461,0
9_48467,0.89445,2.79991,0
9_48468,0.89445,2.79991,0
9_48469,0.9999,6.30357,0
9_48470,0.9999,6.30357,0
9_48471,0.99971,6.30965,0
9_48472,0.99967,6.31266,0
9_48473,0.94354,5.67307,0
9_48474,0.99476,11.3593,0
9_48475,0.83918,5.69253,0
9_48476,0.71178,7.12257,0
9_48477,1.0491,1.21305,0
9_48478,0.86624,8.32279,0
9_48479,1.0273,0.890591,0
9_48480,0.85062,6.39709,0
9_48481,0.81873,8.64008,0
9_48482,0.84584,12.6132,0
9_48483,0.90836,4.60309,0
9_48484,0.77645,6.29296,0
9_48485,1.0046,4.69867,0
9_48486,1.0975,1.75902,0
9_48487,1.1328,7.57959,0
9_48488,1.0902,1.84316,0
9_48489,0.96018,6.97166,0
9_48490,1.1618,7.07683,0
9_48491,1.0858,2.85478,0
9_48492,0.99739,2.27462,0
9_48493,1.1788,8.78676,0
9_48494,0.96564,8.75009,0
9_48495,0.96564,8.75009,0
9_48496,1.0779,4.97641,0
9_48497,1.0741,1.88398,0
9_48498,1.185,9.89442,0
9_48499,0.83318,12.0638,0
9_48500,1.185,9.89442,0
9_48501,1.185,9.89442,0
9_48502,0.84318,6.70363,0
9_48503,1.1404,7.61658,0
9_48504,1.08,4.12144,0
9_48505,0.9977,4.78971,0
9_48506,0.83679,12.346,0
9_48507,1.1002,2.48706,0
9_48508,1.0321,4.35599,0
9_48509,0.95223,5.69162,0
9_48510,0.80905,8.03792,0
9_48511,1.1167,1.83135,0
9_48512,0.82259,9.12011,0
9_48513,0.81892,10.1304,0
9_48514,1.1731,6.92246,0
9_48515,0.80829,9.64004,0
9_48516,1.0874,2.45655,0
9_48517,1.0698,3.1756,0
9_48518,1.163,3.75019,0
9_48519,0.95165,5.73623,0
9_48520,0.99311,2.4594,0
9_48521,1.0934,5.30811,0
9_48522,0.94841,3.51092,0
9_48523,1.0771,4.62893,0
9_48524,1.161,7.59655,0
9_48525,1.0771,4.62893,0
9_48526,1.0771,4.62893,0
9_48527,1.0771,4.62893,0
9_48528,1.161,7.59655,0
9_48529,1.161,7.59655,0
9_48530,1.161,7.59655,0
9_48531,1.0771,4.62893,0
9_48532,1.0771,4.62893,0
9_48533,1.161,7.59655,0
9_48534,1.161,7.59655,0
9_48535,1.0771,4.62893,0
9_48536,1.0771,4.62893,0
9_48537,1.161,7.59655,0
9_48538,0.96971,9.21563,0
9_48539,0.96971,9.21563,0
9_48540,0.96971,9.21563,0
9_48541,0.96971,9.21563,0
9_48542,1.1075,4.99864,0
9_48543,0.81,9.61624,0
9_48544,0.7241,7.55145,0
9_48545,0.81959,11.2482,0
9_48546,1.0308,4.53689,0
9_48547,0.83183,5.40051,0
9_48548,1.0156,3.78855,0
9_48549,1.0154,3.81321,0
9_48550,1.1678,3.93976,0
9_48551,0.9675,9.18104,0
9_48552,0.84791,8.01604,0
9_48553,1.0779,4.0367,0
9_48554,0.9673,9.25446,0
9_48555,0.72033,7.48594,0
9_48556,0.96625,9.14201,0
9_48557,1.0378,1.70076,0
9_48558,0.96893,9.325,0
9_48559,1.0301,0.832233,0
9_48560,1.03,0.855853,0
9_48561,0.96809,9.3503,0
9_48562,0.96889,9.39257,0
9_48563,0.83931,6.63627,0
9_48564,0.83485,11.6424,0
9_48565,1.1246,1.72843,0
9_48566,1.2103,7.76751,0
9_48567,1.2103,7.76751,0
9_48568,0.82141,11.3584,0
9_48569,1.1151,4.47286,0
9_48570,0.85348,10.329,0
9_48571,1.0919,1.439,0
9_48572,0.81315,9.42561,0
9_48573,1.0935,1.46849,0
9_48574,0.94172,4.12693,0
9_48575,0.83805,7.45453,0
9_48576,0.70907,6.34895,0
9_48577,0.98538,0.371676,0
9_48578,1.0621,1.30812,0
9_48579,1.0303,1.52687,0
9_48580,1.0241,2.01419,0
9_48581,0.8122,9.02476,0
9_48582,0.84241,12.8198,0
9_48583,0.99433,1.65496,0
9_48584,0.94468,5.89722,0
9_48585,0.93135,4.17212,0
9_48586,0.81121,8.90774,0
9_48587,1.0743,2.59795,0
9_48588,0.81153,8.88924,0
9_48589,1.0501,2.91245,0
9_48590,0.86091,7.99482,0
9_48591,0.81436,9.47653,0
9_48592,1.141,7.93098,0
9_48593,1.1787,7.13914,0
9_48594,0.93133,4.10782,0
9_48595,0.99166,11.712,0
9_48596,1.0349,4.99154,0
9_48597,0.97251,2.60939,0
9_48598,0.91741,2.72779,0
9_48599,1.0144,3.73575,0
9_48600,0.95743,6.52551,0
9_48601,0.85176,10.4179,0
9_48602,1.0139,3.79949,0
9_48603,0.99002,11.5761,0
9_48604,0.77623,5.102,0
9_48605,0.95706,6.55973,0
9_48606,0.9762,7.56655,0
9_48607,0.88218,2.47094,0
9_48608,1.0606,1.68663,0
9_48609,0.97276,2.59762,0
9_48610,0.97434,7.25566,0
9_48611,1.1854,9.13882,0
9_48612,1.1672,4.23417,0
9_48613,1.0536,1.09063,0
9_48614,0.85862,5.99685,0
9_48615,0.70961,6.35552,0
9_48616,0.83819,12.6225,0
9_48617,0.86572,8.60933,0
9_48618,1.1321,1.7857,0
9_48619,0.98963,11.6667,0
9_48620,1.1695,7.01419,0
9_48621,1.085,2.10672,0
9_48622,0.82591,11.4431,0
9_48623,0.93064,4.23504,0
9_48624,0.97443,7.55299,0
9_48625,1.134,1.95688,0
9_48626,0.82563,11.4247,0
9_48627,0.94947,7.28628,0
9_48628,0.94947,7.28628,0
9_48629,0.82383,11.2226,0
9_48630,0.84602,13.1791,0
9_48631,0.94173,4.18952,0
9_48632,0.84663,13.2085,0
9_48633,1.1873,9.11506,0
9_48634,0.9433,5.98616,0
9_48635,0.93048,4.28926,0
9_48636,0.81113,10.9066,0
9_48637,1.0251,4.96167,0
9_48638,0.82251,11.3147,0
9_48639,0.94474,3.2946,0
9_48640,1.1774,4.66629,0
9_48641,1.1774,4.66629,0
9_48642,1.1976,8.90406,0
9_48643,0.9462,3.34786,0
9_48644,0.94397,6.2721,0
9_48645,1.1225,5.36465,0
9_48646,0.8285,11.8301,0
9_48647,1.0495,3.17121,0
9_48648,1.0495,3.17121,0
9_48649,1.0868,3.34624,0
9_48650,1.187,7.79716,0
9_48651,1.187,7.79716,0
9_48652,1.145,2.65377,0
9_48653,0.82988,11.5573,0
9_48654,1.0952,4.98432,0
9_48655,0.85255,3.80051,0
9_48656,0.77248,6.0809,0
9_48657,1.0345,3.01281,0
9_48658,1.065,2.76322,0
9_48659,1.0367,4.35313,0
9_48660,0.81727,9.27946,0
9_48661,1.1744,4.69674,0
9_48662,0.93753,4.43953,0
9_48663,1.0271,2.33762,0
9_48664,1.1088,3.37384,0
9_48665,1.1767,4.77181,0
9_48666,0.84981,8.6045,0
9_48667,1.1232,4.65572,0
9_48668,0.93626,4.35742,0
9_48669,0.9482,8.3732,0
9_48670,1.094,2.19437,0
9_48671,0.83781,3.92136,0
9_48672,0.98907,2.87404,0
9_48673,0.8293,11.7116,0
9_48674,0.82146,11.1192,0
9_48675,0.99612,3.42277,0
9_48676,0.84001,13.0612,0
9_48677,1.1006,2.26562,0
9_48678,1.1006,2.26562,0
9_48679,0.82906,11.6951,0
9_48680,1.0252,5.40759,0
9_48681,0.83548,6.8419,0
9_48682,1.1271,5.67438,0
9_48683,1.1271,5.67438,0
9_48684,1.2174,7.74615,0
9_48685,1.2174,7.74615,0
9_48686,0.99158,2.81667,0
9_48687,1.0221,5.20136,0
9_48688,1.0891,2.94681,0
9_48689,1.0247,5.48412,0
9_48690,0.94551,6.5526,0
9_48691,1.0388,5.3645,0
9_48692,0.80689,8.28382,0
9_48693,0.93788,4.4447,0
9_48694,0.96176,7.09329,0
9_48695,1.018,3.15992,0
9_48696,1.018,3.15992,0
9_48697,0.81204,10.013,0
9_48698,0.95487,4.34347,0
9_48699,0.8186,10.5182,0
9_48700,0.93495,4.48684,0
9_48701,0.96247,7.19477,0
9_48702,1.1821,7.61972,0
9_48703,0.99633,3.681,0
9_48704,1.0892,4.95582,0
9_48705,0.82899,11.6737,0
9_48706,1.0681,0.995414,0
9_48707,1.0817,2.82588,0
9_48708,1.0629,2.04458,0
9_48709,1.0171,1.25678,0
9_48710,0.83816,7.03926,0
9_48711,0.81074,7.30488,0
9_48712,0.88214,4.63633,0
9_48713,0.70638,6.55523,0
9_48714,1.0509,1.19773,0
9_48715,1.0499,1.92595,0
9_48716,0.84195,13.1738,0
9_48717,1.0313,5.53212,0
9_48718,1.186,7.8657,0
9_48719,0.93651,4.55329,0
9_48720,0.93646,4.55699,0
9_48721,1.1895,8.00654,0
9_48722,1.0308,5.59951,0
9_48723,0.8288,8.5512,0
9_48724,0.85485,4.14858,0
9_48725,1.1633,7.90743,0
9_48726,0.70645,6.5154,0
9_48727,1.0519,4.43845,0
9_48728,0.88466,4.6887,0
9_48729,0.85043,5.62103,0
9_48730,1.0559,2.60486,0
9_48731,0.80776,7.64483,0
9_48732,0.77382,6.09007,0
9_48733,1.0577,2.65968,0
9_48734,0.70603,6.60654,0
9_48735,1.0309,5.47028,0
9_48736,1.0665,1.5059,0
9_48737,0.87317,4.27455,0
9_48738,0.87317,4.27455,0
9_48739,1.0693,1.17829,0
9_48740,1.0717,1.64328,0
9_48741,0.83873,5.78489,0
9_48742,1.0358,1.01498,0
9_48743,1.055,0.545526,0
9_48744,1.1929,7.5006,0
9_48745,1.0871,5.39984,0
9_48746,1.0884,2.12569,0
9_48747,1.0939,4.40752,0
9_48748,1.069,3.38305,0
9_48749,1.1295,1.97186,0
9_48750,1.0299,4.45566,0
9_48751,1.0654,1.46208,0
9_48752,1.1012,3.36594,0
9_48753,0.9981,2.22713,0
9_48754,1.1327,2.03261,0
9_48755,1.1454,2.04055,0
9_48756,0.95915,1.02952,0
9_48757,0.95881,1.04974,0
9_48758,1.1316,3.54516,0
9_48759,1.1083,1.71661,0
9_48760,1.1093,1.73618,0
9_48761,1.0413,1.17975,0
9_48762,0.90975,2.99764,0
9_48763,0.93328,2.89042,0
9_48764,1.058,2.0909,0
9_48765,0.82852,5.64856,0
9_48766,0.84121,13.2809,0
9_48767,0.83158,7.07527,0
9_48768,1.048,2.62498,0
9_48769,0.82863,11.4376,0
9_48770,0.84411,13.5078,0
9_48771,0.83167,7.07071,0
9_48772,0.7771,5.00241,0
9_48773,1.0597,1.6711,0
9_48774,0.77253,4.17901,0
9_48775,1.0281,5.75048,0
9_48776,1.0278,5.78861,0
9_48777,0.84165,13.4561,0
